image_id,image_path,true_label,architecture,model_name,layer_or_block,xai_method,predicted_label,confidence,correct,pearson,spearman,iou_top20,iou_otsu,z_spearman,z_iou_top20,n_sas
image_000285,data/val.X/n01614925/ILSVRC2012_val_00038636.JPEG,16,vit,vit_lejepa,block_03,gmar,16,0.8780775666236877,1,0.41821715,0.3256463,0.45861492,0.41656283,1.9135822,4.919178,3.4163802
image_000286,data/val.X/n01614925/ILSVRC2012_val_00040608.JPEG,16,vit,vit_lejepa,block_03,gmar,16,0.7461814880371094,1,0.17984171,0.082376465,0.38046768,0.32903847,0.6053683,3.7962627,2.2008154
image_000287,data/val.X/n01614925/ILSVRC2012_val_00048960.JPEG,16,vit,vit_lejepa,block_03,gmar,16,0.9441598057746888,1,0.48362082,0.49897677,0.5449507,0.5857547,2.8456886,6.1597567,4.5027227
image_000288,data/val.X/n01614925/ILSVRC2012_val_00049531.JPEG,16,vit,vit_lejepa,block_03,gmar,16,0.9669200778007508,1,0.5958493,0.41636193,0.533853,0.5373453,2.4014168,6.000291,4.200854
image_000289,data/val.X/n01622779/ILSVRC2012_val_00002511.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9094675183296204,1,-0.290843,-0.31341687,0.0,0.08483702,-1.5230598,-1.6707636,-1.5969117
image_000290,data/val.X/n01622779/ILSVRC2012_val_00006472.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.8908675312995911,1,-0.20781922,-0.23516619,0.110668436,0.16025129,-1.102257,-0.08054376,-0.5914004
image_000291,data/val.X/n01622779/ILSVRC2012_val_00008178.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9340738654136658,1,0.40866306,0.26685202,0.33333334,0.053748764,1.5974085,3.1189787,2.3581936
image_000292,data/val.X/n01622779/ILSVRC2012_val_00008209.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.8877430558204651,1,-0.0715646,-0.049551517,0.10055927,0.027689429,-0.104090914,-0.22580463,-0.16494778
image_000293,data/val.X/n01622779/ILSVRC2012_val_00011414.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9117531776428224,1,0.39724675,0.30484328,0.44019517,0.37972787,1.8017112,4.6545005,3.2281058
image_000294,data/val.X/n01622779/ILSVRC2012_val_00015913.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.7532303929328918,1,0.73309064,0.55313087,0.702893,0.73611355,3.136909,8.429265,5.783087
image_000295,data/val.X/n01622779/ILSVRC2012_val_00026579.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9030300974845886,1,0.1931715,0.12340857,0.23794252,0.028458303,0.8260236,1.7482864,1.2871549
image_000296,data/val.X/n01622779/ILSVRC2012_val_00029497.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9025464653968812,1,-0.24622269,-0.26001543,0.066524975,0.13983513,-1.2358868,-0.71485114,-0.975369
image_000297,data/val.X/n01622779/ILSVRC2012_val_00031144.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9556540250778198,1,0.022024598,0.04836444,0.10431338,0.28031623,0.42246437,-0.17186098,0.12530169
image_000298,data/val.X/n01622779/ILSVRC2012_val_00031890.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9010518789291382,1,0.40340686,0.3403564,0.31593785,0.13068879,1.9926876,2.8690188,2.4308531
image_000299,data/val.X/n01622779/ILSVRC2012_val_00032875.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9153987765312196,1,-0.09082692,-0.042357907,0.091937765,0.2297483,-0.06540638,-0.349689,-0.2075477
image_000300,data/val.X/n01622779/ILSVRC2012_val_00033063.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9256781339645386,1,-0.21172963,-0.20223561,0.01414713,0.2625327,-0.92516863,-1.4674802,-1.1963243
image_000301,data/val.X/n01622779/ILSVRC2012_val_00034405.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9403404593467712,1,0.22901367,0.32480562,0.1372238,0.19035108,1.9090612,0.3010362,1.1050487
image_000302,data/val.X/n01622779/ILSVRC2012_val_00035608.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9317770600318908,1,0.24316704,0.25307056,0.19976091,0.37406623,1.5232971,1.1996462,1.3614717
image_000303,data/val.X/n01622779/ILSVRC2012_val_00040434.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.921843409538269,1,-0.18885556,-0.35586673,0.013481444,0.03334837,-1.7513393,-1.4770457,-1.6141925
image_000304,data/val.X/n01622779/ILSVRC2012_val_00043466.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.9067702889442444,1,0.22245458,0.06776416,0.14168705,0.022406187,0.52678883,0.36516973,0.4459793
image_000305,data/val.X/n01622779/ILSVRC2012_val_00047963.JPEG,17,vit,vit_lejepa,block_03,gmar,17,0.8612780570983887,1,0.37855998,0.25765336,0.42435426,0.38953653,1.5479416,4.426879,2.9874103
image_000306,data/val.X/n01630670/ILSVRC2012_val_00003189.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.3621398210525512,1,-0.31828532,-0.29631257,0.038063716,0.05591339,-1.4310794,-1.1238173,-1.2774484
image_000307,data/val.X/n01630670/ILSVRC2012_val_00003702.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.9091781973838806,1,0.07692231,0.11082057,0.1400659,0.0124617405,0.75833,0.34187496,0.5501025
image_000308,data/val.X/n01630670/ILSVRC2012_val_00005698.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.9744763374328612,1,0.49104467,0.3084182,0.5460217,0.36015573,1.820936,6.175146,3.9980412
image_000309,data/val.X/n01630670/ILSVRC2012_val_00005868.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.6685172915458679,1,-0.14477104,-0.15136358,0.11504916,0.16938321,-0.651598,-0.017596124,-0.33459705
image_000310,data/val.X/n01630670/ILSVRC2012_val_00006582.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.8885616064071655,1,0.639423,0.4145151,0.5848401,0.5410963,2.3914852,6.7329364,4.562211
image_000311,data/val.X/n01630670/ILSVRC2012_val_00007288.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.5345093011856079,1,0.24071756,0.3815115,0.40925366,0.014175128,2.2140043,4.2098947,3.2119493
image_000312,data/val.X/n01630670/ILSVRC2012_val_00007528.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.9743291735649108,1,0.60735786,0.3308461,0.29722744,0.26349267,1.9415447,2.600165,2.2708547
image_000313,data/val.X/n01630670/ILSVRC2012_val_00009000.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.8521757125854492,1,0.23424238,0.052478895,0.24377246,0.17872156,0.4445904,1.8320582,1.1383243
image_000314,data/val.X/n01630670/ILSVRC2012_val_00021017.JPEG,18,vit,vit_lejepa,block_03,gmar,19,0.719904899597168,0,0.29712287,0.28696182,0.34901538,0.4484331,1.7055515,3.3443174,2.5249345
image_000315,data/val.X/n01630670/ILSVRC2012_val_00027269.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.932184398174286,1,-0.041002154,-0.05152215,0.08024326,0.0,-0.11468825,-0.51773,-0.31620914
image_000316,data/val.X/n01630670/ILSVRC2012_val_00029854.JPEG,18,vit,vit_lejepa,block_03,gmar,19,0.6001734733581543,0,0.5139828,0.43495268,0.3774362,0.35481372,2.5013907,3.7527025,3.1270466
image_000317,data/val.X/n01630670/ILSVRC2012_val_00031919.JPEG,18,vit,vit_lejepa,block_03,gmar,21,0.3489289283752441,0,-0.07764398,-0.181483,0.12309758,0.049136925,-0.8135689,0.098053485,-0.3577577
image_000318,data/val.X/n01630670/ILSVRC2012_val_00034124.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.9908341765403748,1,-0.048650324,-0.10664722,0.13349898,0.3567515,-0.4111302,0.24751353,-0.08180833
image_000319,data/val.X/n01630670/ILSVRC2012_val_00038449.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.8521364331245422,1,0.20118746,0.18604162,0.1437037,0.17342791,1.1628406,0.39414743,0.778494
image_000320,data/val.X/n01630670/ILSVRC2012_val_00040174.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.9513667821884156,1,-0.26048756,-0.29343462,0.041348897,0.15284865,-1.4156028,-1.0766119,-1.2461073
image_000321,data/val.X/n01630670/ILSVRC2012_val_00048295.JPEG,18,vit,vit_lejepa,block_03,gmar,19,0.608394205570221,0,0.48374185,0.25522596,0.6052463,0.45137447,1.5348879,7.026158,4.280523
image_000322,data/val.X/n01630670/ILSVRC2012_val_00049997.JPEG,18,vit,vit_lejepa,block_03,gmar,18,0.9086629152297974,1,-0.07018399,-0.17875785,0.0647711,0.2967179,-0.7989141,-0.74005294,-0.7694835
image_000323,data/val.X/n01632458/ILSVRC2012_val_00006264.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.8823301196098328,1,-0.07548997,-0.12460292,0.1273871,0.01673295,-0.50768924,0.1596906,-0.17399931
image_000324,data/val.X/n01632458/ILSVRC2012_val_00010462.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.8617896437644958,1,0.0940776,0.07568146,0.16745187,0.3080613,0.5693651,0.7353903,0.6523777
image_000325,data/val.X/n01632458/ILSVRC2012_val_00015091.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.546202540397644,1,0.17353465,0.35083497,0.26167578,0.0,2.0490372,2.089315,2.0691762
image_000326,data/val.X/n01632458/ILSVRC2012_val_00016537.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.9582123756408693,1,0.080193,-0.016827941,0.2491132,0.18500195,0.0718842,1.9088005,0.9903423
image_000327,data/val.X/n01632458/ILSVRC2012_val_00017012.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.8485934734344482,1,-0.027845614,-0.04570819,0.13535833,0.12807958,-0.08342295,0.274231,0.095404014
image_000328,data/val.X/n01632458/ILSVRC2012_val_00021299.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.9156729578971864,1,0.11928603,0.061122864,0.1944775,0.31881782,0.4910744,1.1237277,0.80740106
image_000329,data/val.X/n01632458/ILSVRC2012_val_00021906.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.94130277633667,1,-0.090668574,-0.1627433,0.123852186,0.15389653,-0.7127938,0.10889653,-0.30194864
image_000330,data/val.X/n01632458/ILSVRC2012_val_00025492.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.9633923768997192,1,-0.036121555,-0.07120525,0.1268175,0.29880035,-0.22053657,0.15150572,-0.034515426
image_000331,data/val.X/n01632458/ILSVRC2012_val_00026813.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.944505512714386,1,-0.22316545,-0.26295003,0.05486651,0.30433157,-1.2516681,-0.8823742,-1.0670211
image_000332,data/val.X/n01632458/ILSVRC2012_val_00029732.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.7465667724609375,1,-0.15322414,-0.20138663,0.07665075,0.20938288,-0.92060316,-0.56935155,-0.74497736
image_000333,data/val.X/n01632458/ILSVRC2012_val_00031521.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.927003026008606,1,0.11861405,0.06411129,0.105712555,0.1904762,0.50714505,-0.15175593,0.17769456
image_000334,data/val.X/n01632458/ILSVRC2012_val_00035814.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.9649823307991028,1,0.51061255,0.33475837,0.4571325,0.32592908,1.9625834,4.8978767,3.4302301
image_000335,data/val.X/n01632458/ILSVRC2012_val_00035936.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.8626406192779541,1,-0.06770894,-0.030263737,0.17359528,0.29120705,-0.0003684709,0.82366633,0.41164893
image_000336,data/val.X/n01632458/ILSVRC2012_val_00038202.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.7441632151603699,1,0.30648124,0.271495,0.24686296,0.373706,1.6223768,1.8764663,1.7494216
image_000337,data/val.X/n01632458/ILSVRC2012_val_00039902.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.8976119160652161,1,-0.3588952,-0.34726954,0.020956255,0.17553136,-1.7051067,-1.3696384,-1.5373726
image_000338,data/val.X/n01632458/ILSVRC2012_val_00039933.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.910953164100647,1,-0.047759406,-0.10065439,0.07647753,0.2661676,-0.378903,-0.57184064,-0.47537184
image_000339,data/val.X/n01632458/ILSVRC2012_val_00046616.JPEG,19,vit,vit_lejepa,block_03,gmar,19,0.8855897188186646,1,-0.04026586,-0.056045756,0.18349056,0.24738462,-0.1390145,0.9658538,0.41341966
image_000340,data/val.X/n01632777/ILSVRC2012_val_00000052.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.9283283352851868,1,0.13743699,0.1158323,0.20019135,0.29910293,0.78528124,1.2058313,0.99555624
image_000341,data/val.X/n01632777/ILSVRC2012_val_00004084.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.9102721214294434,1,-0.41634592,-0.43199793,0.0031485832,0.018750994,-2.1607442,-1.6255208,-1.8931324
image_000342,data/val.X/n01632777/ILSVRC2012_val_00006579.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.8933390378952026,1,-0.012074053,-0.035748616,0.13503732,0.34247503,-0.029864091,0.26961824,0.11987708
image_000343,data/val.X/n01632777/ILSVRC2012_val_00007486.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.6803141236305237,1,0.0040958077,-0.0046231076,0.18376976,0.0,0.13751721,0.96986574,0.5536915
image_000344,data/val.X/n01632777/ILSVRC2012_val_00016441.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.6991586089134216,1,-0.37704563,-0.30385542,0.04831044,0.0580535,-1.4716419,-0.97657984,-1.2241108
image_000345,data/val.X/n01632777/ILSVRC2012_val_00017274.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.933640956878662,1,0.48806247,0.4140615,0.45133767,0.5181347,2.3890457,4.8146095,3.6018276
image_000346,data/val.X/n01632777/ILSVRC2012_val_00020430.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.9343114495277404,1,0.20920637,0.11633489,0.2018442,0.038475405,0.78798395,1.2295815,1.0087827
image_000347,data/val.X/n01632777/ILSVRC2012_val_00022113.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.9286457896232604,1,-0.015178822,-0.07450846,0.06443231,0.11268846,-0.23829998,-0.74492115,-0.49161056
image_000348,data/val.X/n01632777/ILSVRC2012_val_00031235.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.9707767367362976,1,0.41552725,0.21833679,0.3401883,0.27555767,1.3365119,3.217479,2.2769954
image_000349,data/val.X/n01632777/ILSVRC2012_val_00034583.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.9264750480651855,1,0.19397408,0.12452431,0.19925913,0.03568756,0.83202356,1.192436,1.0122298
image_000350,data/val.X/n01632777/ILSVRC2012_val_00035654.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.9064507484436036,1,-0.2694655,-0.31926972,0.08632354,0.0,-1.5545342,-0.43036112,-0.9924477
image_000351,data/val.X/n01632777/ILSVRC2012_val_00037046.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.8791910409927368,1,0.24187228,0.17584057,0.25074777,0.064896025,1.1079832,1.9322879,1.5201356
image_000352,data/val.X/n01632777/ILSVRC2012_val_00040894.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.8804258704185486,1,-0.21845718,-0.19979209,0.07102076,0.21856973,-0.9120283,-0.6502502,-0.78113925
image_000353,data/val.X/n01632777/ILSVRC2012_val_00042302.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.911525011062622,1,-0.42081696,-0.43406934,0.034639176,0.0,-2.1718836,-1.1730254,-1.6724545
image_000354,data/val.X/n01632777/ILSVRC2012_val_00046976.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.944636046886444,1,-0.035114974,-0.17609607,0.17325228,0.16062827,-0.7846,0.81873775,0.017068863
image_000355,data/val.X/n01632777/ILSVRC2012_val_00047938.JPEG,20,vit,vit_lejepa,block_03,gmar,20,0.6407033801078796,1,0.17620651,0.15458293,0.14279208,0.34596452,0.9936676,0.3810481,0.68735784
image_000356,data/val.X/n01644900/ILSVRC2012_val_00000037.JPEG,21,vit,vit_lejepa,block_03,gmar,18,0.816628634929657,0,0.27126038,0.24111354,0.21193093,0.35276115,1.4589967,1.37452,1.4167583
image_000357,data/val.X/n01644900/ILSVRC2012_val_00005768.JPEG,21,vit,vit_lejepa,block_03,gmar,26,0.3188972175121307,0,-0.34186837,-0.27850115,0.026543241,0.13805154,-1.3352962,-1.2893577,-1.3123269
image_000358,data/val.X/n01644900/ILSVRC2012_val_00007437.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.8000529408454895,1,-0.0445849,-0.13144918,0.11461572,0.11628361,-0.5445058,-0.023824286,-0.28416502
image_000359,data/val.X/n01644900/ILSVRC2012_val_00010593.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.889704167842865,1,-0.257407,-0.30869582,0.07153534,0.37691742,-1.4976718,-0.64285606,-1.070264
image_000360,data/val.X/n01644900/ILSVRC2012_val_00016519.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.9554541110992432,1,0.052467808,0.06708933,0.17883362,0.38481033,0.52315974,0.89893717,0.7110485
image_000361,data/val.X/n01644900/ILSVRC2012_val_00016934.JPEG,21,vit,vit_lejepa,block_03,gmar,18,0.8197070956230164,0,0.11281142,0.110405356,0.18042813,0.30502734,0.75609714,0.92184913,0.83897316
image_000362,data/val.X/n01644900/ILSVRC2012_val_00019834.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.9716749787330629,1,-0.19850986,-0.17395434,0.107970856,0.2966377,-0.7730826,-0.11930589,-0.44619426
image_000363,data/val.X/n01644900/ILSVRC2012_val_00020180.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.938712477684021,1,-0.13383362,-0.14314757,0.17160869,0.0,-0.6074154,0.7951205,0.09385255
image_000364,data/val.X/n01644900/ILSVRC2012_val_00023758.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.9674192070961,1,-0.3416321,-0.27222693,0.022881312,0.09051311,-1.3015558,-1.3419768,-1.3217663
image_000365,data/val.X/n01644900/ILSVRC2012_val_00029678.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.9873141646385192,1,0.082607105,0.077109806,0.17414449,0.33816588,0.57704616,0.83155805,0.7043021
image_000366,data/val.X/n01644900/ILSVRC2012_val_00033769.JPEG,21,vit,vit_lejepa,block_03,gmar,22,0.4465886950492859,0,0.31989482,0.28840825,0.20871975,0.38955563,1.7133298,1.3283777,1.5208538
image_000367,data/val.X/n01644900/ILSVRC2012_val_00035658.JPEG,21,vit,vit_lejepa,block_03,gmar,28,0.366387128829956,0,0.10799445,0.09578476,0.1507195,0.25478664,0.677473,0.49495897,0.586216
image_000368,data/val.X/n01644900/ILSVRC2012_val_00036722.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.824917733669281,1,0.088208675,0.14125836,0.18797348,0.3970269,0.92201304,1.03027,0.9761415
image_000369,data/val.X/n01644900/ILSVRC2012_val_00039996.JPEG,21,vit,vit_lejepa,block_03,gmar,25,0.4357695281505584,0,-0.13786618,-0.22144191,0.09491599,0.0019103935,-1.0284529,-0.30689415,-0.6676735
image_000370,data/val.X/n01644900/ILSVRC2012_val_00041919.JPEG,21,vit,vit_lejepa,block_03,gmar,21,0.9103378057479858,1,0.27142698,0.22090392,0.42983332,0.37480783,1.350317,4.5056086,2.9279628
image_000371,data/val.X/n01644900/ILSVRC2012_val_00044262.JPEG,21,vit,vit_lejepa,block_03,gmar,4,0.5950718522071838,0,0.35707694,0.3098032,0.46212122,0.4193132,1.8283838,4.9695606,3.3989723
image_000372,data/val.X/n01664065/ILSVRC2012_val_00002817.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.6974043846130371,1,0.3607165,0.27619815,0.41751412,0.0208975,1.6476685,4.3285913,2.9881299
image_000373,data/val.X/n01664065/ILSVRC2012_val_00011444.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.9175480604171752,1,-0.34319273,-0.29520905,0.091106765,0.25169265,-1.425145,-0.36162984,-0.89338744
image_000374,data/val.X/n01664065/ILSVRC2012_val_00014316.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.8290637731552124,1,-0.2141639,-0.2091518,0.060944024,0.19898507,-0.96236134,-0.7950451,-0.87870324
image_000375,data/val.X/n01664065/ILSVRC2012_val_00014585.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.4991725087165832,1,0.04860024,0.052200288,0.25137156,0.36593217,0.44309214,1.9412513,1.1921717
image_000376,data/val.X/n01664065/ILSVRC2012_val_00020141.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.97868674993515,1,-0.14984773,-0.22622046,0.1173458,0.27635348,-1.0541502,0.015404838,-0.5193727
image_000377,data/val.X/n01664065/ILSVRC2012_val_00022469.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.8131531476974487,1,0.22209868,0.17755392,0.17051551,0.024396524,1.1171969,0.7794124,0.94830465
image_000378,data/val.X/n01664065/ILSVRC2012_val_00022525.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.8603507280349731,1,0.29840928,0.24586987,0.23065604,0.25907126,1.4845744,1.6435853,1.5640799
image_000379,data/val.X/n01664065/ILSVRC2012_val_00022842.JPEG,22,vit,vit_lejepa,block_03,gmar,4,0.5878041386604309,0,0.21964714,0.20312843,0.19654247,0.32534248,1.254727,1.1533997,1.2040634
image_000380,data/val.X/n01664065/ILSVRC2012_val_00027724.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.4969255328178406,1,0.5352263,0.56554276,0.3786661,0.047249783,3.2036555,3.7703755,3.4870155
image_000381,data/val.X/n01664065/ILSVRC2012_val_00036650.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.832713782787323,1,-0.2797343,-0.2229852,0.032138634,0.23306184,-1.0367521,-1.2089564,-1.1228542
image_000382,data/val.X/n01664065/ILSVRC2012_val_00037653.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.6973448395729065,1,-0.16964796,-0.2458241,0.09300806,0.21396449,-1.1595712,-0.33430976,-0.7469405
image_000383,data/val.X/n01664065/ILSVRC2012_val_00041713.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.6640334725379944,1,0.23964716,0.21840855,0.18600804,0.32118964,1.3368979,1.002028,1.1694629
image_000384,data/val.X/n01664065/ILSVRC2012_val_00043118.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.8243842720985413,1,0.38944438,0.40516937,0.23058058,0.42416233,2.3412273,1.642501,1.9918642
image_000385,data/val.X/n01664065/ILSVRC2012_val_00046069.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.6015839576721191,1,-0.020386755,-0.010514498,0.14973079,0.24576207,0.10583553,0.48075202,0.29329377
image_000386,data/val.X/n01664065/ILSVRC2012_val_00046095.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.3265443742275238,1,-0.2438707,-0.35406736,0.047927327,0.0,-1.7416629,-0.98208493,-1.3618739
image_000387,data/val.X/n01664065/ILSVRC2012_val_00048247.JPEG,22,vit,vit_lejepa,block_03,gmar,22,0.9156777262687684,1,0.7994597,0.39216116,0.7394922,0.73119545,2.271274,8.955167,5.61322
image_000388,data/val.X/n01665541/ILSVRC2012_val_00000791.JPEG,23,vit,vit_lejepa,block_03,gmar,23,0.6417161822319031,1,-0.12984547,-0.25711352,0.13542256,0.09684286,-1.2202815,0.27515382,-0.47256383
image_000389,data/val.X/n01665541/ILSVRC2012_val_00000938.JPEG,23,vit,vit_lejepa,block_03,gmar,8,0.2217883318662643,0,0.067860514,-0.11462462,0.18453822,0.19045018,-0.45402962,0.98090786,0.26343912
image_000390,data/val.X/n01665541/ILSVRC2012_val_00003287.JPEG,23,vit,vit_lejepa,block_03,gmar,22,0.8780418634414673,0,0.1912728,0.1824049,0.1319648,0.06454162,1.1432837,0.22546856,0.6843761
image_000391,data/val.X/n01665541/ILSVRC2012_val_00006305.JPEG,23,vit,vit_lejepa,block_03,gmar,23,0.9833378195762634,1,0.17586716,0.22878559,0.14240181,0.22239621,1.3927016,0.37544036,0.884071
image_000392,data/val.X/n01665541/ILSVRC2012_val_00009639.JPEG,23,vit,vit_lejepa,block_03,gmar,23,0.2713888883590698,1,0.03259457,-0.12889645,0.13305108,0.25394472,-0.53077817,0.24107756,-0.14485031
image_000393,data/val.X/n01665541/ILSVRC2012_val_00015059.JPEG,23,vit,vit_lejepa,block_03,gmar,23,0.8889819383621216,1,-0.16033068,-0.11112342,0.13561527,0.00014518529,-0.43520153,0.27792302,-0.078639254
